Date,A_0,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,close,high,low,volume,vwap,returns,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9
,,,,,,,,,,,,,,,,,9.639946e-13,0.21923961,0.0,0.23176202,2.6108953e-08,0.1815793,0.0660057,7.214261e-20,1.6515284e-37,0.3014134
,,,,,,,,,,,,,,,,,1.1455357e-12,0.21019569,0.0,0.23860036,2.918435e-08,0.18168038,0.06297223,8.067789e-20,2.1994247e-37,0.30655128
,,,,,,,,,,,,,,,,,2.8166326e-13,0.13921636,0.0,0.13511908,5.8809047e-12,0.22831166,0.08972487,9.129481e-16,1.4514115e-35,0.40762797
,,,,,,,,,,,,,,,,,2.816756e-13,0.13922884,0.0,0.13511519,5.8797485e-12,0.22834867,0.08972057,9.12772e-16,1.4514861e-35,0.4075867
,,,,,,,,,,,,,,,,,2.8163656e-13,0.13921644,0.0,0.13512069,5.8817595e-12,0.22828479,0.0897297,9.130703e-16,1.4513845e-35,0.40764838
,,,,,,,,,,,,,,,,,2.8163656e-13,0.13921644,0.0,0.13512069,5.8817595e-12,0.22828479,0.0897297,9.130703e-16,1.4513845e-35,0.40764838
,,,,,,,,,,,,,,,,,2.8158278e-13,0.13921642,0.0,0.13512376,5.883464e-12,0.22822988,0.08973961,9.13321e-16,1.4513234e-35,0.40769032
,,,,,,,,,,,,,,,,,2.816342e-13,0.13919404,0.0,0.13513142,5.8878393e-12,0.2281462,0.089740254,9.138155e-16,1.4519706e-35,0.4077881
,,,,,,,,,,,,,,,,,9.266967e-13,0.25180998,0.0,0.27543473,8.288913e-19,7.935009e-08,0.15972683,5.3595576e-16,0.0,0.31302834
,,,,,,,,,,,,,,,,,9.265797e-13,0.2518027,0.0,0.2754299,8.290175e-19,7.934037e-08,0.15973073,5.360169e-16,0.0,0.3130366
,,,,,,,,,,,,,,,,,9.267186e-13,0.2517612,0.0,0.2754423,8.2933475e-19,7.932926e-08,0.15972602,5.3617704e-16,0.0,0.3130704
