Date,A_0,A_1,A_2,A_3,A_4,A_5,A_6,A_7,A_8,A_9,close,high,low,volume,vwap,returns,y_A_0,y_A_1,y_A_2,y_A_3,y_A_4,y_A_5,y_A_6,y_A_7,y_A_8,y_A_9
,,,,,,,,,,,,,,,,,0.06981653,0.18244518,7.380112e-11,0.18177688,1.6054912e-09,0.00048638336,0.024753515,0.02260946,7.246728e-05,0.51803964
,,,,,,,,,,,,,,,,,0.06981653,0.18244518,7.380112e-11,0.18177688,1.6054912e-09,0.00048638336,0.024753515,0.02260946,7.246728e-05,0.51803964
,,,,,,,,,,,,,,,,,0.06981653,0.18244518,7.380112e-11,0.18177688,1.6054912e-09,0.00048638336,0.024753515,0.02260946,7.246728e-05,0.51803964
,,,,,,,,,,,,,,,,,0.06981653,0.18244518,7.380112e-11,0.18177688,1.6054912e-09,0.00048638336,0.024753515,0.02260946,7.246728e-05,0.51803964
,,,,,,,,,,,,,,,,,2.3587417e-07,0.30752856,3.395599e-17,0.30788305,7.9603504e-11,0.00010671395,3.433083e-10,2.2271085e-10,2.8374286e-12,0.38448146
,,,,,,,,,,,,,,,,,2.3587417e-07,0.30752856,3.395599e-17,0.30788305,7.9603504e-11,0.00010671395,3.433083e-10,2.2271085e-10,2.8374286e-12,0.38448146
,,,,,,,,,,,,,,,,,2.3587417e-07,0.30752856,3.395599e-17,0.30788305,7.9603504e-11,0.00010671395,3.433083e-10,2.2271085e-10,2.8374286e-12,0.38448146
,,,,,,,,,,,,,,,,,2.3587417e-07,0.30752856,3.395599e-17,0.30788305,7.9603504e-11,0.00010671395,3.433083e-10,2.2271085e-10,2.8374286e-12,0.38448146
,,,,,,,,,,,,,,,,,2.3587417e-07,0.30752856,3.395599e-17,0.30788305,7.9603504e-11,0.00010671395,3.433083e-10,2.2271085e-10,2.8374286e-12,0.38448146
,,,,,,,,,,,,,,,,,2.3587417e-07,0.30752856,3.395599e-17,0.30788305,7.9603504e-11,0.00010671395,3.433083e-10,2.2271085e-10,2.8374286e-12,0.38448146
,,,,,,,,,,,,,,,,,1.3456849e-11,0.1491444,1.475207e-20,0.14922407,1.0161894e-14,0.00012334478,4.052638e-07,5.651595e-13,1.338153e-14,0.70150775
,,,,,,,,,,,,,,,,,1.3456849e-11,0.1491444,1.475207e-20,0.14922407,1.0161894e-14,0.00012334478,4.052638e-07,5.651595e-13,1.338153e-14,0.70150775
,,,,,,,,,,,,,,,,,1.3456849e-11,0.1491444,1.475207e-20,0.14922407,1.0161894e-14,0.00012334478,4.052638e-07,5.651595e-13,1.338153e-14,0.70150775
,,,,,,,,,,,,,,,,,1.3456849e-11,0.1491444,1.475207e-20,0.14922407,1.0161894e-14,0.00012334478,4.052638e-07,5.651595e-13,1.338153e-14,0.70150775
,,,,,,,,,,,,,,,,,1.3456849e-11,0.1491444,1.475207e-20,0.14922407,1.0161894e-14,0.00012334478,4.052638e-07,5.651595e-13,1.338153e-14,0.70150775
,,,,,,,,,,,,,,,,,1.3456849e-11,0.1491444,1.475207e-20,0.14922407,1.0161894e-14,0.00012334478,4.052638e-07,5.651595e-13,1.338153e-14,0.70150775
,,,,,,,,,,,,,,,,,2.019312e-05,0.14392808,3.4608664e-18,0.14434925,1.4801198e-11,0.10400578,0.00014850398,1.3924655e-12,5.8671895e-07,0.60754764
,,,,,,,,,,,,,,,,,2.019312e-05,0.14392808,3.4608664e-18,0.14434925,1.4801198e-11,0.10400578,0.00014850398,1.3924655e-12,5.8671895e-07,0.60754764
,,,,,,,,,,,,,,,,,2.019312e-05,0.14392808,3.4608664e-18,0.14434925,1.4801198e-11,0.10400578,0.00014850398,1.3924655e-12,5.8671895e-07,0.60754764
,,,,,,,,,,,,,,,,,2.019312e-05,0.14392808,3.4608664e-18,0.14434925,1.4801198e-11,0.10400578,0.00014850398,1.3924655e-12,5.8671895e-07,0.60754764
,,,,,,,,,,,,,,,,,2.019312e-05,0.14392808,3.4608664e-18,0.14434925,1.4801198e-11,0.10400578,0.00014850398,1.3924655e-12,5.8671895e-07,0.60754764
,,,,,,,,,,,,,,,,,2.019312e-05,0.14392808,3.4608664e-18,0.14434925,1.4801198e-11,0.10400578,0.00014850398,1.3924655e-12,5.8671895e-07,0.60754764
,,,,,,,,,,,,,,,,,6.007248e-05,0.092046335,5.914298e-19,0.091781974,5.2007457e-12,0.09084774,0.0010283005,1.1780073e-12,0.19494538,0.5292902
